Show,EpId,ClipId,Start,Stop,Start_5_sec,Stop_5_sec,is_probably_host,speaker,clip_silhouette_score,SEP12k,SEP28k-E,SEP28k-T,SEP28k-D,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
HeStutters,1,133,10518720,10566720,10502720,10582720,TRUE,Pamela Mertz,0.3180957139,,train,test,test,0,0,1,3,0,1,0,2,0,0,0,0
HeStutters,1,134,10564160,10612160,10548160,10628160,TRUE,Pamela Mertz,0.5481083393,,train,test,test,0,0,1,1,0,0,0,0,2,0,0,0
HeStutters,1,135,2934400,2982400,2918400,2998400,TRUE,Pamela Mertz,0.4909395874,,train,test,test,0,0,1,1,1,0,0,3,1,0,0,0
HeStutters,1,136,2978720,3026720,2962720,3042720,TRUE,Pamela Mertz,0.4963705838,,train,test,test,0,0,0,2,0,0,2,0,2,1,0,0
HeStutters,1,137,12466240,12514240,12450240,12530240,TRUE,Pamela Mertz,0.1033013612,,train,test,test,0,0,2,1,2,0,0,0,0,0,0,0
HeStutters,1,138,12512000,12560000,12496000,12576000,TRUE,Pamela Mertz,0.4252372682,,train,test,test,0,0,1,1,0,0,2,0,1,0,0,0
HeStutters,1,139,12786880,12834880,12770880,12850880,TRUE,Pamela Mertz,0.6176322699,,train,test,test,0,0,0,1,0,0,1,0,2,0,0,0
HeStutters,1,140,12821920,12869920,12805920,12885920,TRUE,Pamela Mertz,0.455272764,,train,test,test,0,0,2,0,0,0,0,0,2,0,0,0
HeStutters,1,141,12866400,12914400,12850400,12930400,TRUE,Pamela Mertz,0.59457165,,train,test,test,0,0,0,1,0,0,1,0,2,0,0,0
HeStutters,1,142,12901440,12949440,12885440,12965440,TRUE,Pamela Mertz,0.5737292171,,train,test,test,0,0,1,1,0,0,0,0,1,0,0,0
HeStutters,1,143,12980800,13028800,12964800,13044800,TRUE,Pamela Mertz,0.4443123937,,train,test,test,0,0,0,0,0,1,1,3,2,0,0,0
HeStutters,1,144,13032640,13080640,13016640,13096640,TRUE,Pamela Mertz,0.5880007148,,train,test,test,0,0,3,0,0,0,1,0,0,0,0,0
HeStutters,1,145,13221920,13269920,13205920,13285920,TRUE,Pamela Mertz,0.5820289254,,train,test,test,0,0,1,1,0,0,0,0,1,2,0,0
HeStutters,1,146,13257920,13305920,13241920,13321920,FALSE,HeStutters_1_1,0.3675032854,train,dev,dev,train,0,0,0,2,0,3,0,1,0,3,0,1
HeStutters,1,147,14344000,14392000,14328000,14408000,TRUE,Pamela Mertz,0.5718140602,,train,test,test,0,0,0,2,2,0,1,0,1,1,0,0
HeStutters,1,148,14402080,14450080,14386080,14466080,FALSE,HeStutters_1_1,0.1913151741,train,dev,dev,train,0,0,3,0,0,0,1,0,0,2,0,0
HeStutters,1,149,14726400,14774400,14710400,14790400,TRUE,Pamela Mertz,0.59639889,,train,test,test,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,1,150,14758560,14806560,14742560,14822560,FALSE,HeStutters_1_1,0.2059089392,train,dev,dev,train,0,0,0,2,0,0,0,0,1,0,0,0
HeStutters,1,151,14783360,14831360,14767360,14847360,TRUE,Pamela Mertz,0.6157522202,,train,test,test,0,0,0,0,1,0,1,0,2,0,0,0
HeStutters,1,152,14980640,15028640,14964640,15044640,TRUE,Pamela Mertz,0.5692603588,,train,test,test,0,0,0,0,0,0,1,0,3,1,0,0
HeStutters,1,153,15015200,15063200,14999200,15079200,FALSE,HeStutters_1_1,0.3866758645,train,dev,dev,train,0,0,0,0,1,0,1,0,2,0,0,2
HeStutters,1,154,15070560,15118560,15054560,15134560,TRUE,Pamela Mertz,0.5917428136,,train,test,test,1,0,1,1,1,0,0,0,1,0,0,0
HeStutters,1,155,15124320,15172320,15108320,15188320,TRUE,Pamela Mertz,0.569088161,,train,test,test,0,0,0,0,3,0,0,0,0,1,0,0
HeStutters,1,156,3482240,3530240,3466240,3546240,TRUE,Pamela Mertz,0.5014070272,,train,test,test,0,0,1,1,1,0,0,0,0,0,0,0
HeStutters,1,157,3516640,3564640,3500640,3580640,TRUE,Pamela Mertz,0.546013236,,train,test,test,0,0,0,2,2,1,0,1,0,0,0,0
HeStutters,1,158,15173440,15221440,15157440,15237440,TRUE,Pamela Mertz,0.5586645603,,train,test,test,0,0,0,0,2,2,0,0,0,0,0,0
HeStutters,1,159,15205760,15253760,15189760,15269760,TRUE,Pamela Mertz,0.6200230122,,train,test,test,0,0,2,2,1,0,0,0,0,1,0,0
HeStutters,1,160,15252000,15300000,15236000,15316000,TRUE,Pamela Mertz,0.6039890051,,train,test,test,0,0,2,2,1,0,0,1,1,0,0,0
HeStutters,1,161,15289600,15337600,15273600,15353600,FALSE,HeStutters_1_1,0.01319220662,train,dev,dev,train,0,0,3,0,2,0,0,0,0,0,0,0
HeStutters,1,162,15335200,15383200,15319200,15399200,TRUE,Pamela Mertz,0.2515535653,,train,test,test,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,1,163,15381440,15429440,15365440,15445440,TRUE,Pamela Mertz,0.6069289446,,train,test,test,0,0,1,0,2,0,0,0,0,1,0,0
HeStutters,1,164,16015840,16063840,15999840,16079840,FALSE,HeStutters_1_1,0.316711843,train,dev,dev,train,0,0,1,2,1,0,1,1,0,0,0,0
HeStutters,1,165,16053120,16101120,16037120,16117120,TRUE,Pamela Mertz,0.3551759124,,train,test,test,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,1,166,16190400,16238400,16174400,16254400,TRUE,Pamela Mertz,0.5201589465,,train,test,test,0,0,0,1,1,0,0,0,2,1,0,0
HeStutters,1,167,16223360,16271360,16207360,16287360,FALSE,HeStutters_1_1,0.199309513,train,dev,dev,train,0,0,0,1,2,0,1,0,0,0,0,0
HeStutters,1,168,16315520,16363520,16299520,16379520,TRUE,Pamela Mertz,0.5972441435,,train,test,test,0,0,2,0,0,0,0,2,1,0,0,0
HeStutters,1,169,16348960,16396960,16332960,16412960,TRUE,Pamela Mertz,0.5636792183,,train,test,test,0,0,2,2,1,0,0,0,0,0,0,0
HeStutters,1,170,16463200,16511200,16447200,16527200,TRUE,Pamela Mertz,0.1714218855,,train,test,test,0,0,2,3,1,0,1,0,0,0,0,0
HeStutters,1,171,16502400,16550400,16486400,16566400,TRUE,Pamela Mertz,0.1621315181,,train,test,test,0,0,0,1,0,0,0,0,2,2,0,0
HeStutters,1,172,16672480,16720480,16656480,16736480,TRUE,Pamela Mertz,0.2639625072,,train,test,test,0,0,0,0,1,2,0,2,0,0,0,0
HeStutters,1,173,16733760,16781760,16717760,16797760,TRUE,Pamela Mertz,0.2794058025,,train,test,test,0,0,1,1,0,0,2,0,1,0,0,0
HeStutters,1,174,16794080,16842080,16778080,16858080,TRUE,Pamela Mertz,0.5416541696,,train,test,test,0,0,1,0,0,0,2,0,2,0,0,0
HeStutters,1,175,16834720,16882720,16818720,16898720,TRUE,Pamela Mertz,0.5982463956,,train,test,test,0,0,1,0,0,3,1,0,0,1,0,0
HeStutters,1,176,3907040,3955040,3891040,3971040,TRUE,Pamela Mertz,0.5653303266,,train,test,test,0,0,0,1,0,0,0,0,2,2,0,0
HeStutters,1,177,3944320,3992320,3928320,4008320,TRUE,Pamela Mertz,0.5552951694,,train,test,test,0,0,0,1,1,0,1,0,1,1,0,0
HeStutters,1,178,16874240,16922240,16858240,16938240,TRUE,Pamela Mertz,0.534475565,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0
HeStutters,1,179,16914400,16962400,16898400,16978400,TRUE,Pamela Mertz,0.3087311387,,train,test,test,0,0,0,2,0,0,0,1,1,0,0,0
HeStutters,1,180,16963680,17011680,16947680,17027680,TRUE,Pamela Mertz,0.5854652524,,train,test,test,0,0,2,0,0,0,0,1,1,0,0,0
HeStutters,1,181,17010720,17058720,16994720,17074720,TRUE,Pamela Mertz,0.1980516165,,train,test,test,0,0,0,0,2,0,0,0,1,0,0,0
HeStutters,1,182,17043200,17091200,17027200,17107200,TRUE,Pamela Mertz,0.4673403502,,train,test,test,0,0,2,1,0,0,1,0,1,0,0,0
HeStutters,1,183,17106400,17154400,17090400,17170400,TRUE,Pamela Mertz,0.5368733406,,train,test,test,0,0,0,2,2,0,0,0,0,0,0,0
HeStutters,1,184,17369120,17417120,17353120,17433120,TRUE,Pamela Mertz,0.4804052711,,train,test,test,0,0,0,2,0,0,1,0,1,0,0,0
HeStutters,1,185,17402400,17450400,17386400,17466400,TRUE,Pamela Mertz,0.5955512524,,train,test,test,0,0,1,0,0,0,1,0,2,0,0,0
HeStutters,1,186,17453920,17501920,17437920,17517920,TRUE,Pamela Mertz,0.3255521059,,train,test,test,0,0,0,1,2,0,0,0,0,0,0,0
HeStutters,1,187,17499040,17547040,17483040,17563040,TRUE,Pamela Mertz,0.5797657371,,train,test,test,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,1,188,17666080,17714080,17650080,17730080,TRUE,Pamela Mertz,0.573867321,,train,test,test,0,0,3,0,0,0,0,1,0,0,0,0
HeStutters,1,189,17700640,17748640,17684640,17764640,TRUE,Pamela Mertz,0.5309616923,,train,test,test,0,0,0,2,0,0,0,0,1,0,0,0
HeStutters,1,190,17865440,17913440,17849440,17929440,TRUE,Pamela Mertz,0.5804225206,,train,test,test,0,0,0,0,0,0,1,2,3,0,0,0
HeStutters,1,191,17900000,17948000,17884000,17964000,TRUE,Pamela Mertz,0.495049417,,train,test,test,0,0,2,0,0,0,0,0,1,0,0,0
HeStutters,1,192,17972960,18020960,17956960,18036960,TRUE,Pamela Mertz,0.5483366847,,train,test,test,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,1,193,18006240,18054240,17990240,18070240,TRUE,Pamela Mertz,0.6192154288,,train,test,test,0,0,0,0,0,2,0,0,1,0,0,0
HeStutters,1,194,3995680,4043680,3979680,4059680,TRUE,Pamela Mertz,0.6057670712,,train,test,test,0,0,2,0,1,3,1,0,0,1,0,0
HeStutters,1,195,4043360,4091360,4027360,4107360,TRUE,Pamela Mertz,0.5874816775,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,1,196,18749120,18797120,18733120,18813120,TRUE,Pamela Mertz,0.5117399693,,train,test,test,0,0,1,1,0,0,0,0,1,1,0,0
HeStutters,1,197,18789600,18837600,18773600,18853600,FALSE,HeStutters_1_1,0.3432522416,train,dev,dev,train,0,0,0,1,1,0,1,0,2,0,0,2
HeStutters,1,198,19098880,19146880,19082880,19162880,TRUE,Pamela Mertz,0.4134035408,,train,test,test,0,0,0,0,0,0,1,1,3,0,0,0
HeStutters,1,199,19138080,19186080,19122080,19202080,TRUE,Pamela Mertz,0.5818451643,,train,test,test,0,0,0,0,0,0,0,2,3,1,0,0
HeStutters,1,200,19231360,19279360,19215360,19295360,TRUE,Pamela Mertz,0.5672163367,,train,test,test,0,0,1,1,0,0,0,0,1,0,0,0
HeStutters,1,201,19308960,19356960,19292960,19372960,TRUE,Pamela Mertz,0.465882808,,train,test,test,0,0,0,2,1,0,0,0,0,0,0,0
HeStutters,1,202,19786720,19834720,19770720,19850720,TRUE,Pamela Mertz,0.5442959666,,train,test,test,0,0,2,0,2,0,1,0,1,0,0,0
HeStutters,1,203,19823040,19871040,19807040,19887040,FALSE,HeStutters_1_1,0.4089977741,train,dev,dev,train,2,0,0,0,0,0,0,0,2,0,0,3
HeStutters,1,204,19858560,19906560,19842560,19922560,TRUE,Pamela Mertz,0.5808610916,,train,test,test,0,0,2,0,1,0,2,0,0,0,0,0
HeStutters,1,205,20301280,20349280,20285280,20365280,TRUE,Pamela Mertz,0.5033689737,,train,test,test,0,0,0,0,0,3,1,0,0,0,0,0
HeStutters,1,206,20360480,20408480,20344480,20424480,TRUE,Pamela Mertz,0.4692219794,,train,test,test,0,0,0,2,0,0,0,1,1,1,0,0
HeStutters,1,207,20414720,20462720,20398720,20478720,TRUE,Pamela Mertz,0.6006037593,,train,test,test,0,0,0,0,1,2,0,1,0,0,0,0
HeStutters,1,208,20455680,20503680,20439680,20519680,TRUE,Pamela Mertz,0.5778275728,,train,test,test,0,0,1,0,0,0,2,0,2,0,0,0
HeStutters,1,209,20511200,20559200,20495200,20575200,FALSE,HeStutters_1_1,0.2720660865,train,dev,dev,train,0,0,0,2,3,0,1,0,0,0,0,0
HeStutters,1,210,20727200,20775200,20711200,20791200,TRUE,Pamela Mertz,0.5995727181,,train,test,test,0,1,0,0,0,3,1,0,0,0,0,0
HeStutters,1,211,20761440,20809440,20745440,20825440,TRUE,Pamela Mertz,0.2123396397,,train,test,test,0,0,3,0,1,0,2,0,0,0,0,0
HeStutters,1,212,20840160,20888160,20824160,20904160,TRUE,Pamela Mertz,0.4839366376,,train,test,test,0,0,0,2,1,0,2,0,1,0,0,1
HeStutters,1,213,20876960,20924960,20860960,20940960,TRUE,Pamela Mertz,0.590937078,,train,test,test,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,1,214,4101600,4149600,4085600,4165600,TRUE,Pamela Mertz,0.5463231802,,train,test,test,1,0,0,1,1,0,2,0,0,0,0,0
HeStutters,1,215,20998080,21046080,20982080,21062080,FALSE,HeStutters_1_1,0.3505949378,train,dev,dev,train,0,0,0,1,0,0,0,3,2,1,0,0
HeStutters,1,216,21037120,21085120,21021120,21101120,FALSE,HeStutters_1_1,0.3968454003,train,dev,dev,train,0,0,0,0,0,0,0,2,3,1,0,0
HeStutters,1,217,21576320,21624320,21560320,21640320,TRUE,Pamela Mertz,0.5819176435,,train,test,test,0,0,1,2,0,0,1,0,0,0,0,0
HeStutters,1,218,21609600,21657600,21593600,21673600,FALSE,HeStutters_1_1,0.3677985966,train,dev,dev,train,0,0,1,0,0,0,0,0,2,0,0,3
HeStutters,1,219,21760480,21808480,21744480,21824480,TRUE,Pamela Mertz,0.6006593704,,train,test,test,0,0,1,1,0,0,1,0,1,0,0,0
HeStutters,1,220,21794560,21842560,21778560,21858560,TRUE,Pamela Mertz,0.5918552279,,train,test,test,0,0,0,0,0,2,1,1,1,0,0,0
HeStutters,1,221,21863040,21911040,21847040,21927040,TRUE,Pamela Mertz,0.5701170564,,train,test,test,0,0,1,0,1,0,0,0,1,0,0,0
HeStutters,1,222,21952160,22000160,21936160,22016160,FALSE,HeStutters_1_1,0.2360969633,train,dev,dev,train,0,0,3,0,1,0,1,2,0,0,0,0
HeStutters,1,223,22759680,22807680,22743680,22823680,TRUE,Pamela Mertz,0.56932652,,train,test,test,0,0,0,1,0,0,1,0,2,1,0,0
HeStutters,1,224,22819200,22867200,22803200,22883200,FALSE,HeStutters_1_1,0.0476888977,train,dev,dev,train,0,2,0,0,1,1,0,2,1,0,0,0
HeStutters,1,225,22859840,22907840,22843840,22923840,TRUE,Pamela Mertz,0.3823662996,,train,test,test,0,0,0,1,1,0,0,0,1,0,0,0
HeStutters,1,226,22896640,22944640,22880640,22960640,FALSE,HeStutters_1_1,0.02959746122,train,dev,dev,train,0,0,0,1,1,0,1,0,1,0,0,1
HeStutters,1,227,22919360,22967360,22903360,22983360,FALSE,HeStutters_1_1,0.1230654642,train,dev,dev,train,0,1,0,0,3,0,1,0,0,0,0,0
HeStutters,1,228,22972800,23020800,22956800,23036800,TRUE,Pamela Mertz,0.6260665059,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,1,229,23255360,23303360,23239360,23319360,FALSE,HeStutters_1_1,0.4406807423,train,dev,dev,train,0,0,1,1,2,1,0,0,0,0,0,0
HeStutters,1,230,23288480,23336480,23272480,23352480,FALSE,HeStutters_1_1,0.3164823055,train,dev,dev,train,0,0,1,1,0,0,0,0,1,0,0,0
HeStutters,1,231,4642400,4690400,4626400,4706400,TRUE,Pamela Mertz,0.5381161571,,train,test,test,0,0,0,1,0,0,0,1,2,0,0,0
HeStutters,1,232,4675520,4723520,4659520,4739520,TRUE,Pamela Mertz,0.6402516961,,train,test,test,0,0,0,1,1,0,0,3,1,1,0,0
HeStutters,1,233,23335040,23383040,23319040,23399040,FALSE,HeStutters_1_1,0.3915345371,train,dev,dev,train,0,0,1,0,0,0,0,3,2,1,0,0
HeStutters,1,234,23371520,23419520,23355520,23435520,TRUE,Pamela Mertz,0.4843321443,,train,test,test,0,0,1,2,1,0,0,0,0,1,0,0
HeStutters,1,235,23451360,23499360,23435360,23515360,TRUE,Pamela Mertz,0.3040758669,,train,test,test,0,0,0,1,0,0,1,0,2,0,0,0
HeStutters,1,236,23485440,23533440,23469440,23549440,FALSE,HeStutters_1_1,0.2420042157,train,dev,dev,train,0,0,0,0,3,0,2,0,0,0,0,0
HeStutters,1,237,23531360,23579360,23515360,23595360,TRUE,Pamela Mertz,0.5563884974,,train,test,test,0,0,1,0,0,0,0,1,2,0,0,0
HeStutters,1,238,23564640,23612640,23548640,23628640,TRUE,Pamela Mertz,0.5452272892,,train,test,test,0,0,1,0,0,2,0,0,1,0,0,0
HeStutters,1,239,24020000,24068000,24004000,24084000,TRUE,Pamela Mertz,0.5643750429,,train,test,test,0,0,1,1,0,0,0,2,1,0,0,0
HeStutters,1,240,24063680,24111680,24047680,24127680,TRUE,Pamela Mertz,0.3718979955,,train,test,test,0,1,0,1,0,0,1,2,2,1,0,0
HeStutters,1,241,24104000,24152000,24088000,24168000,TRUE,Pamela Mertz,0.3567150533,,train,test,test,0,0,1,2,0,0,0,1,0,0,0,0
HeStutters,1,242,24141920,24189920,24125920,24205920,TRUE,Pamela Mertz,0.2943822443,,train,test,test,0,0,1,0,1,0,0,0,2,1,0,0
HeStutters,1,243,24229920,24277920,24213920,24293920,TRUE,Pamela Mertz,0.5626903176,,train,test,test,0,0,0,0,0,0,2,0,3,0,0,0
HeStutters,1,244,24263200,24311200,24247200,24327200,TRUE,Pamela Mertz,0.5661808848,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0
HeStutters,1,245,24326240,24374240,24310240,24390240,FALSE,HeStutters_1_1,0.190496996,train,dev,dev,train,0,0,1,1,1,0,0,1,1,1,0,0
HeStutters,1,246,24364160,24412160,24348160,24428160,TRUE,Pamela Mertz,0.5082809329,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0
HeStutters,1,247,24762880,24810880,24746880,24826880,FALSE,HeStutters_1_1,0.3344286382,train,dev,dev,train,0,0,1,1,1,0,0,0,1,1,0,0
HeStutters,1,248,24795840,24843840,24779840,24859840,TRUE,Pamela Mertz,0.2680174708,,train,test,test,0,0,1,2,0,0,0,1,1,2,0,0
HeStutters,1,249,25347520,25395520,25331520,25411520,TRUE,Pamela Mertz,0.5837385058,,train,test,test,0,0,2,1,1,0,0,1,0,0,0,0
HeStutters,1,250,25383200,25431200,25367200,25447200,TRUE,Pamela Mertz,0.2167791277,,train,test,test,0,1,1,0,2,1,1,0,1,0,0,0
HeStutters,1,251,25457120,25505120,25441120,25521120,TRUE,Pamela Mertz,0.4647014141,,train,test,test,0,1,0,0,0,0,0,1,3,1,0,0
HeStutters,1,252,4712800,4760800,4696800,4776800,TRUE,Pamela Mertz,0.4857378602,,train,test,test,0,0,0,1,2,1,0,3,0,1,0,0
HeStutters,1,253,4751200,4799200,4735200,4815200,FALSE,HeStutters_1_1,0.2631838024,train,dev,dev,train,1,2,1,1,2,1,3,1,0,0,0,1
HeStutters,1,254,26066720,26114720,26050720,26130720,TRUE,Pamela Mertz,0.3208661973,,train,test,test,0,0,0,2,3,0,0,0,0,0,0,0
HeStutters,1,255,26099680,26147680,26083680,26163680,FALSE,HeStutters_1_1,0.3721901178,train,dev,dev,train,0,0,0,1,1,1,0,1,1,0,0,0
HeStutters,1,256,26785280,26833280,26769280,26849280,TRUE,Pamela Mertz,0.5295828581,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,1,257,26855520,26903520,26839520,26919520,FALSE,HeStutters_1_1,0.01641266979,train,dev,dev,train,0,0,0,1,2,0,2,0,0,0,0,0
HeStutters,1,258,26877120,26925120,26861120,26941120,TRUE,Pamela Mertz,0.5547215939,,train,test,test,0,0,2,0,2,0,0,0,0,0,0,0
HeStutters,1,259,27084640,27132640,27068640,27148640,TRUE,Pamela Mertz,0.5009018183,,train,test,test,0,0,0,0,1,0,2,0,2,0,0,0
HeStutters,1,260,27120640,27168640,27104640,27184640,TRUE,Pamela Mertz,0.1102083102,,train,test,test,0,0,0,1,3,0,1,0,0,0,0,0
HeStutters,1,261,27184000,27232000,27168000,27248000,TRUE,Pamela Mertz,0.5699182153,,train,test,test,0,0,0,1,0,0,0,2,2,1,0,0
HeStutters,1,262,27226080,27274080,27210080,27290080,TRUE,Pamela Mertz,0.4655235708,,train,test,test,0,0,0,1,0,2,0,0,0,0,0,0
HeStutters,1,263,27324960,27372960,27308960,27388960,TRUE,Pamela Mertz,0.6081268191,,train,test,test,0,0,2,3,0,0,1,0,0,0,0,0
HeStutters,1,264,27357440,27405440,27341440,27421440,TRUE,Pamela Mertz,0.324758321,,train,test,test,0,0,1,1,0,0,0,0,1,1,0,0
HeStutters,1,265,27487840,27535840,27471840,27551840,TRUE,Pamela Mertz,0.5263130665,,train,test,test,0,0,1,0,0,0,0,0,2,2,0,0
HeStutters,1,266,27524480,27572480,27508480,27588480,TRUE,Pamela Mertz,0.6027261019,,train,test,test,0,0,0,1,0,0,1,0,2,0,0,0
HeStutters,1,267,27572160,27620160,27556160,27636160,TRUE,Pamela Mertz,0.09152057767,,train,test,test,0,0,1,1,2,0,0,0,0,0,0,0
HeStutters,1,268,27623200,27671200,27607200,27687200,FALSE,HeStutters_1_1,0.184396401,train,dev,dev,train,0,1,1,2,1,0,2,0,0,0,0,0
HeStutters,1,269,27772480,27820480,27756480,27836480,TRUE,Pamela Mertz,0.3894895315,,train,test,test,0,0,0,0,1,2,2,1,0,0,0,0
HeStutters,1,270,27808960,27856960,27792960,27872960,FALSE,HeStutters_1_1,0.1331738085,train,dev,dev,train,0,0,3,0,0,0,2,1,0,0,0,0
HeStutters,1,271,4800480,4848480,4784480,4864480,TRUE,Pamela Mertz,0.5596968532,,train,test,test,0,0,0,0,1,1,0,0,2,0,0,0
HeStutters,1,272,4835360,4883360,4819360,4899360,TRUE,Pamela Mertz,0.6311141849,,train,test,test,0,0,0,1,0,0,1,0,2,0,0,0
HeStutters,2,0,451840,499840,435840,515840,FALSE,HeStutters_2_1,0.7400587201,train,test,train,dev,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,2,1,31465600,31513600,31449600,31529600,TRUE,Pamela Mertz,0.1288892776,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,3
HeStutters,2,2,31583200,31631200,31567200,31647200,TRUE,Pamela Mertz,0.4589410722,,train,test,test,0,0,0,2,0,0,0,2,1,0,0,0
HeStutters,2,3,31616320,31664320,31600320,31680320,TRUE,Pamela Mertz,0.4884712994,,train,test,test,0,3,2,1,0,0,1,0,0,1,0,1
HeStutters,2,4,31869440,31917440,31853440,31933440,TRUE,Pamela Mertz,0.3739867806,,train,test,test,0,0,2,1,0,0,1,1,0,1,0,0
HeStutters,2,5,31917280,31965280,31901280,31981280,TRUE,Pamela Mertz,0.4677085876,,train,test,test,0,0,1,1,0,0,0,0,1,1,0,0
HeStutters,2,6,32016320,32064320,32000320,32080320,TRUE,Pamela Mertz,0.4525312185,,train,test,test,0,2,1,0,0,0,0,2,2,0,0,0
HeStutters,2,7,32044000,32092000,32028000,32108000,TRUE,Pamela Mertz,0.4434857965,,train,test,test,0,1,1,0,0,0,0,2,2,1,0,0
HeStutters,2,8,32853280,32901280,32837280,32917280,TRUE,Pamela Mertz,0.3785954714,,train,test,test,0,0,3,0,0,0,0,3,0,2,0,0
HeStutters,2,9,32881760,32929760,32865760,32945760,TRUE,Pamela Mertz,0.4652633965,,train,test,test,0,1,0,0,0,2,1,0,1,0,0,0
HeStutters,2,10,32980640,33028640,32964640,33044640,TRUE,Pamela Mertz,0.4758655131,,train,test,test,0,1,1,0,0,0,0,0,2,0,0,0
HeStutters,2,11,33012000,33060000,32996000,33076000,TRUE,Pamela Mertz,0.5297308564,,train,test,test,0,1,1,0,0,0,2,0,2,0,0,0
HeStutters,2,12,33070080,33118080,33054080,33134080,TRUE,Pamela Mertz,0.3712278605,,train,test,test,1,2,0,1,2,0,2,0,1,0,0,0
HeStutters,2,13,33104320,33152320,33088320,33168320,FALSE,HeStutters_2_1,0.2559087276,train,test,train,dev,0,1,3,2,2,0,2,0,0,0,0,0
HeStutters,2,14,33720640,33768640,33704640,33784640,FALSE,HeStutters_2_1,0.7402772307,train,test,train,dev,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,2,15,33753120,33801120,33737120,33817120,FALSE,HeStutters_2_1,0.7587100863,train,test,train,dev,0,0,0,1,0,0,0,2,2,0,0,0
HeStutters,2,16,33885920,33933920,33869920,33949920,FALSE,HeStutters_2_1,0.678740561,train,test,train,dev,0,1,2,0,1,0,0,0,1,0,0,0
HeStutters,2,17,33919680,33967680,33903680,33983680,FALSE,HeStutters_2_1,0.7062454224,train,test,train,dev,0,0,0,2,0,0,0,3,1,3,0,0
HeStutters,2,18,33975680,34023680,33959680,34039680,FALSE,HeStutters_2_1,0.7039145231,train,test,train,dev,0,0,0,1,0,0,0,0,2,2,0,0
HeStutters,2,19,34008800,34056800,33992800,34072800,FALSE,HeStutters_2_1,0.6644913554,train,test,train,dev,0,0,1,0,0,0,0,3,2,1,0,0
HeStutters,2,20,2603200,2651200,2587200,2667200,TRUE,Pamela Mertz,0.4458926022,,train,test,test,0,0,0,1,0,0,0,2,2,0,0,0
HeStutters,2,21,34062560,34110560,34046560,34126560,FALSE,HeStutters_2_1,0.7565289736,train,test,train,dev,0,0,0,1,0,0,0,3,2,1,0,0
HeStutters,2,22,34198720,34246720,34182720,34262720,FALSE,HeStutters_2_1,0.7654315233,train,test,train,dev,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,2,23,34254080,34302080,34238080,34318080,TRUE,Pamela Mertz,0.1157441363,,train,test,test,0,1,0,1,0,0,0,0,2,0,0,3
HeStutters,2,24,34286080,34334080,34270080,34350080,TRUE,Pamela Mertz,0.3617218435,,train,test,test,0,1,0,0,0,2,0,1,1,1,0,0
HeStutters,2,25,34587840,34635840,34571840,34651840,TRUE,Pamela Mertz,0.4890610278,,train,test,test,0,1,2,0,0,0,1,0,1,0,0,0
HeStutters,2,26,34635040,34683040,34619040,34699040,TRUE,Pamela Mertz,0.5143690109,,train,test,test,0,1,0,1,0,0,0,2,2,0,0,0
HeStutters,2,27,34821440,34869440,34805440,34885440,TRUE,Pamela Mertz,0.5446776152,,train,test,test,0,2,0,1,0,0,1,2,2,0,0,0
HeStutters,2,28,34849920,34897920,34833920,34913920,TRUE,Pamela Mertz,0.460334003,,train,test,test,0,1,0,0,0,0,1,2,3,1,0,0
HeStutters,2,29,35669920,35717920,35653920,35733920,TRUE,Pamela Mertz,0.3565428853,,train,test,test,0,1,0,0,0,0,0,0,3,2,0,0
HeStutters,2,30,35700640,35748640,35684640,35764640,TRUE,Pamela Mertz,0.3269478083,,train,test,test,0,0,0,2,0,0,0,3,1,0,0,0
HeStutters,2,31,35829920,35877920,35813920,35893920,FALSE,HeStutters_2_1,0.7372239828,train,test,train,dev,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,2,32,35873280,35921280,35857280,35937280,TRUE,Pamela Mertz,0.3925822973,,train,test,test,0,1,0,0,0,0,0,1,3,1,0,0
HeStutters,2,33,36264320,36312320,36248320,36328320,TRUE,Pamela Mertz,0.5337962508,,train,test,test,0,1,0,0,0,0,1,0,3,0,0,0
HeStutters,2,34,36311520,36359520,36295520,36375520,FALSE,HeStutters_2_1,0.76706779,train,test,train,dev,0,1,0,1,0,0,0,1,2,0,0,0
